fare_id,price,currency_type,payment_method,transfers
16-41,19.25,CAD,1,
40-16,9.10,CAD,1,
16-40,9.10,CAD,1,
39-16,23.55,CAD,1,
16-39,23.55,CAD,1,
38-16,22.75,CAD,1,
16-38,22.75,CAD,1,
37-16,21.65,CAD,1,
16-37,21.65,CAD,1,
35-16,20.05,CAD,1,
16-35,20.05,CAD,1,
34-16,18.80,CAD,1,
16-34,18.80,CAD,1,
33-16,14.55,CAD,1,
16-33,14.55,CAD,1,
32-16,12.95,CAD,1,
16-32,12.95,CAD,1,
31-16,12.35,CAD,1,
16-31,12.35,CAD,1,
30-16,27.95,CAD,1,
16-30,27.95,CAD,1,
29-16,24.45,CAD,1,
16-29,24.45,CAD,1,
28-16,22.35,CAD,1,
16-28,22.35,CAD,1,
27-16,17.35,CAD,1,
16-27,17.35,CAD,1,
26-16,16.10,CAD,1,
16-26,16.10,CAD,1,
25-16,11.85,CAD,1,
16-25,11.85,CAD,1,
24-16,9.65,CAD,1,
16-24,9.65,CAD,1,
23-16,12.35,CAD,1,
16-23,12.35,CAD,1,
22-16,12.80,CAD,1,
16-22,12.80,CAD,1,
21-16,10.05,CAD,1,
16-21,10.05,CAD,1,
20-16,10.05,CAD,1,
16-20,10.05,CAD,1,
19-16,13.40,CAD,1,
16-19,13.40,CAD,1,
18-16,5.30,CAD,1,
16-18,5.30,CAD,1,
17-16,4.40,CAD,1,
16-17,4.40,CAD,1,
16-16,4.40,CAD,1,
98-15,17.35,CAD,1,
15-98,17.35,CAD,1,
97-15,21.20,CAD,1,
15-97,21.20,CAD,1,
96-15,20.20,CAD,1,
15-96,20.20,CAD,1,
95-15,19.60,CAD,1,
15-95,19.60,CAD,1,
94-15,19.00,CAD,1,
15-94,19.00,CAD,1,
93-15,18.30,CAD,1,
15-93,18.30,CAD,1,
92-15,17.45,CAD,1,
15-92,17.45,CAD,1,
91-15,16.70,CAD,1,
15-91,16.70,CAD,1,
90-15,16.50,CAD,1,
15-90,16.50,CAD,1,
89-15,16.50,CAD,1,
15-89,16.50,CAD,1,
88-15,19.60,CAD,1,
15-88,19.60,CAD,1,
87-15,18.10,CAD,1,
15-87,18.10,CAD,1,
86-15,17.35,CAD,1,
15-86,17.35,CAD,1,
85-15,11.10,CAD,1,
15-85,11.10,CAD,1,
84-15,15.85,CAD,1,
15-84,15.85,CAD,1,
83-15,13.70,CAD,1,
15-83,13.70,CAD,1,
82-15,11.25,CAD,1,
15-82,11.25,CAD,1,
81-15,10.10,CAD,1,
15-81,10.10,CAD,1,
80-15,5.65,CAD,1,
15-80,5.65,CAD,1,
79-15,11.10,CAD,1,
15-79,11.10,CAD,1,
78-15,16.85,CAD,1,
15-78,16.85,CAD,1,
77-15,13.85,CAD,1,
15-77,13.85,CAD,1,
76-15,20.15,CAD,1,
15-76,20.15,CAD,1,
75-15,19.45,CAD,1,
15-75,19.45,CAD,1,
74-15,18.45,CAD,1,
15-74,18.45,CAD,1,
73-15,17.45,CAD,1,
15-73,17.45,CAD,1,
72-15,16.90,CAD,1,
15-72,16.90,CAD,1,
71-15,16.15,CAD,1,
15-71,16.15,CAD,1,
70-15,16.50,CAD,1,
15-70,16.50,CAD,1,
69-15,22.80,CAD,1,
15-69,22.80,CAD,1,
68-15,22.30,CAD,1,
15-68,22.30,CAD,1,
67-15,21.30,CAD,1,
15-67,21.30,CAD,1,
66-15,20.60,CAD,1,
15-66,20.60,CAD,1,
65-15,19.25,CAD,1,
15-65,19.25,CAD,1,
64-15,18.20,CAD,1,
15-64,18.20,CAD,1,
63-15,17.55,CAD,1,
15-63,17.55,CAD,1,
62-15,16.85,CAD,1,
15-62,16.85,CAD,1,
61-15,16.10,CAD,1,
15-61,16.10,CAD,1,
60-15,15.55,CAD,1,
15-60,15.55,CAD,1,
59-15,11.10,CAD,1,
15-59,11.10,CAD,1,
58-15,17.60,CAD,1,
15-58,17.60,CAD,1,
56-15,16.20,CAD,1,
15-56,16.20,CAD,1,
55-15,24.65,CAD,1,
15-55,24.65,CAD,1,
54-15,23.35,CAD,1,
15-54,23.35,CAD,1,
53-15,22.15,CAD,1,
15-53,22.15,CAD,1,
52-15,20.55,CAD,1,
15-52,20.55,CAD,1,
51-15,19.50,CAD,1,
15-51,19.50,CAD,1,
50-15,16.10,CAD,1,
15-50,16.10,CAD,1,
49-15,26.50,CAD,1,
15-49,26.50,CAD,1,
48-15,22.75,CAD,1,
15-48,22.75,CAD,1,
47-15,20.75,CAD,1,
15-47,20.75,CAD,1,
46-15,20.60,CAD,1,
15-46,20.60,CAD,1,
45-15,19.25,CAD,1,
15-45,19.25,CAD,1,
44-15,18.45,CAD,1,
15-44,18.45,CAD,1,
43-15,21.00,CAD,1,
15-43,21.00,CAD,1,
42-15,20.45,CAD,1,
15-42,20.45,CAD,1,
41-15,19.00,CAD,1,
15-41,19.00,CAD,1,
40-15,6.65,CAD,1,
15-40,6.65,CAD,1,
39-15,23.05,CAD,1,
15-39,23.05,CAD,1,
38-15,22.35,CAD,1,
15-38,22.35,CAD,1,
37-15,21.20,CAD,1,
15-37,21.20,CAD,1,
35-15,19.50,CAD,1,
15-35,19.50,CAD,1,
34-15,18.60,CAD,1,
15-34,18.60,CAD,1,
33-15,14.30,CAD,1,
15-33,14.30,CAD,1,
32-15,12.70,CAD,1,
15-32,12.70,CAD,1,
31-15,12.05,CAD,1,
15-31,12.05,CAD,1,
30-15,27.75,CAD,1,
15-30,27.75,CAD,1,
29-15,24.20,CAD,1,
15-29,24.20,CAD,1,
28-15,22.10,CAD,1,
15-28,22.10,CAD,1,
27-15,17.10,CAD,1,
15-27,17.10,CAD,1,
26-15,15.80,CAD,1,
15-26,15.80,CAD,1,
25-15,11.60,CAD,1,
15-25,11.60,CAD,1,
24-15,9.40,CAD,1,
15-24,9.40,CAD,1,
23-15,12.05,CAD,1,
15-23,12.05,CAD,1,
22-15,12.60,CAD,1,
15-22,12.60,CAD,1,
21-15,9.05,CAD,1,
15-21,9.05,CAD,1,
20-15,9.70,CAD,1,
15-20,9.70,CAD,1,
19-15,13.10,CAD,1,
15-19,13.10,CAD,1,
18-15,6.85,CAD,1,
15-18,6.85,CAD,1,
17-15,4.40,CAD,1,
15-17,4.40,CAD,1,
16-15,4.40,CAD,1,
15-16,4.40,CAD,1,
15-15,4.40,CAD,1,
98-14,16.35,CAD,1,
14-98,16.35,CAD,1,
97-14,20.25,CAD,1,
14-97,20.25,CAD,1,
96-14,19.20,CAD,1,
14-96,19.20,CAD,1,
95-14,18.65,CAD,1,
14-95,18.65,CAD,1,
94-14,18.15,CAD,1,
14-94,18.15,CAD,1,
93-14,17.30,CAD,1,
14-93,17.30,CAD,1,
92-14,16.50,CAD,1,
14-92,16.50,CAD,1,
91-14,15.75,CAD,1,
14-91,15.75,CAD,1,
90-14,14.95,CAD,1,
14-90,14.95,CAD,1,
89-14,14.85,CAD,1,
14-89,14.85,CAD,1,
88-14,18.15,CAD,1,
14-88,18.15,CAD,1,
87-14,16.45,CAD,1,
14-87,16.45,CAD,1,
86-14,15.70,CAD,1,
14-86,15.70,CAD,1,
85-14,12.60,CAD,1,
14-85,12.60,CAD,1,
84-14,16.70,CAD,1,
14-84,16.70,CAD,1,
83-14,14.60,CAD,1,
14-83,14.60,CAD,1,
82-14,12.10,CAD,1,
14-82,12.10,CAD,1,
81-14,11.35,CAD,1,
14-81,11.35,CAD,1,
80-14,7.15,CAD,1,
14-80,7.15,CAD,1,
79-14,9.60,CAD,1,
14-79,9.60,CAD,1,
78-14,15.85,CAD,1,
14-78,15.85,CAD,1,
77-14,13.05,CAD,1,
14-77,13.05,CAD,1,
76-14,19.15,CAD,1,
14-76,19.15,CAD,1,
75-14,18.50,CAD,1,
14-75,18.50,CAD,1,
74-14,17.45,CAD,1,
14-74,17.45,CAD,1,
73-14,16.50,CAD,1,
14-73,16.50,CAD,1,
72-14,15.95,CAD,1,
14-72,15.95,CAD,1,
71-14,15.20,CAD,1,
14-71,15.20,CAD,1,
70-14,15.55,CAD,1,
14-70,15.55,CAD,1,
69-14,21.85,CAD,1,
14-69,21.85,CAD,1,
68-14,21.30,CAD,1,
14-68,21.30,CAD,1,
67-14,20.35,CAD,1,
14-67,20.35,CAD,1,
66-14,19.65,CAD,1,
14-66,19.65,CAD,1,
65-14,18.35,CAD,1,
14-65,18.35,CAD,1,
64-14,17.20,CAD,1,
14-64,17.20,CAD,1,
63-14,16.60,CAD,1,
14-63,16.60,CAD,1,
62-14,15.85,CAD,1,
14-62,15.85,CAD,1,
61-14,15.10,CAD,1,
14-61,15.10,CAD,1,
60-14,14.65,CAD,1,
14-60,14.65,CAD,1,
59-14,9.60,CAD,1,
14-59,9.60,CAD,1,
58-14,16.65,CAD,1,
14-58,16.65,CAD,1,
56-14,15.20,CAD,1,
14-56,15.20,CAD,1,
55-14,23.70,CAD,1,
14-55,23.70,CAD,1,
54-14,22.40,CAD,1,
14-54,22.40,CAD,1,
53-14,21.15,CAD,1,
14-53,21.15,CAD,1,
52-14,19.60,CAD,1,
14-52,19.60,CAD,1,
51-14,18.55,CAD,1,
14-51,18.55,CAD,1,
50-14,15.10,CAD,1,
14-50,15.10,CAD,1,
49-14,26.75,CAD,1,
14-49,26.75,CAD,1,
48-14,23.00,CAD,1,
14-48,23.00,CAD,1,
47-14,21.00,CAD,1,
14-47,21.00,CAD,1,
46-14,19.65,CAD,1,
14-46,19.65,CAD,1,
45-14,18.35,CAD,1,
14-45,18.35,CAD,1,
44-14,17.45,CAD,1,
14-44,17.45,CAD,1,
43-14,20.05,CAD,1,
14-43,20.05,CAD,1,
42-14,19.50,CAD,1,
14-42,19.50,CAD,1,
41-14,18.15,CAD,1,
14-41,18.15,CAD,1,
40-14,7.35,CAD,1,
14-40,7.35,CAD,1,
39-14,22.20,CAD,1,
14-39,22.20,CAD,1,
38-14,21.35,CAD,1,
14-38,21.35,CAD,1,
37-14,20.25,CAD,1,
14-37,20.25,CAD,1,
35-14,18.55,CAD,1,
14-35,18.55,CAD,1,
34-14,17.60,CAD,1,
14-34,17.60,CAD,1,
33-14,13.35,CAD,1,
14-33,13.35,CAD,1,
32-14,11.75,CAD,1,
14-32,11.75,CAD,1,
31-14,11.10,CAD,1,
14-31,11.10,CAD,1,
30-14,26.75,CAD,1,
14-30,26.75,CAD,1,
29-14,23.20,CAD,1,
14-29,23.20,CAD,1,
28-14,21.05,CAD,1,
14-28,21.05,CAD,1,
27-14,16.20,CAD,1,
14-27,16.20,CAD,1,
26-14,14.85,CAD,1,
14-26,14.85,CAD,1,
25-14,10.20,CAD,1,
14-25,10.20,CAD,1,
24-14,8.10,CAD,1,
14-24,8.10,CAD,1,
23-14,11.15,CAD,1,
14-23,11.15,CAD,1,
22-14,11.65,CAD,1,
14-22,11.65,CAD,1,
21-14,6.30,CAD,1,
14-21,6.30,CAD,1,
20-14,8.75,CAD,1,
14-20,8.75,CAD,1,
19-14,12.05,CAD,1,
14-19,12.05,CAD,1,
18-14,8.70,CAD,1,
14-18,8.70,CAD,1,
17-14,5.65,CAD,1,
14-17,5.65,CAD,1,
16-14,4.90,CAD,1,
14-16,4.90,CAD,1,
15-14,4.40,CAD,1,
14-15,4.40,CAD,1,
14-14,4.40,CAD,1,
98-13,15.65,CAD,1,
13-98,15.65,CAD,1,
97-13,19.40,CAD,1,
13-97,19.40,CAD,1,
96-13,18.40,CAD,1,
13-96,18.40,CAD,1,
95-13,17.75,CAD,1,
13-95,17.75,CAD,1,
94-13,17.25,CAD,1,
13-94,17.25,CAD,1,
93-13,16.45,CAD,1,
13-93,16.45,CAD,1,
92-13,15.65,CAD,1,
13-92,15.65,CAD,1,
91-13,14.95,CAD,1,
13-91,14.95,CAD,1,
90-13,13.85,CAD,1,
13-90,13.85,CAD,1,
89-13,13.80,CAD,1,
13-89,13.80,CAD,1,
88-13,17.00,CAD,1,
13-88,17.00,CAD,1,
87-13,15.40,CAD,1,
13-87,15.40,CAD,1,
86-13,14.70,CAD,1,
13-86,14.70,CAD,1,
85-13,13.85,CAD,1,
13-85,13.85,CAD,1,
84-13,17.55,CAD,1,
13-84,17.55,CAD,1,
83-13,15.40,CAD,1,
13-83,15.40,CAD,1,
82-13,12.95,CAD,1,
13-82,12.95,CAD,1,
81-13,12.25,CAD,1,
13-81,12.25,CAD,1,
80-13,9.55,CAD,1,
13-80,9.55,CAD,1,
79-13,8.75,CAD,1,
13-79,8.75,CAD,1,
78-13,15.05,CAD,1,
13-78,15.05,CAD,1,
77-13,12.15,CAD,1,
13-77,12.15,CAD,1,
76-13,18.35,CAD,1,
13-76,18.35,CAD,1,
75-13,17.60,CAD,1,
13-75,17.60,CAD,1,
74-13,16.60,CAD,1,
13-74,16.60,CAD,1,
73-13,15.65,CAD,1,
13-73,15.65,CAD,1,
72-13,15.10,CAD,1,
13-72,15.10,CAD,1,
71-13,14.65,CAD,1,
13-71,14.65,CAD,1,
70-13,14.70,CAD,1,
13-70,14.70,CAD,1,
69-13,21.05,CAD,1,
13-69,21.05,CAD,1,
68-13,20.45,CAD,1,
13-68,20.45,CAD,1,
67-13,19.50,CAD,1,
13-67,19.50,CAD,1,
66-13,18.80,CAD,1,
13-66,18.80,CAD,1,
65-13,17.45,CAD,1,
13-65,17.45,CAD,1,
64-13,16.35,CAD,1,
13-64,16.35,CAD,1,
63-13,15.75,CAD,1,
13-63,15.75,CAD,1,
62-13,15.05,CAD,1,
13-62,15.05,CAD,1,
61-13,14.30,CAD,1,
13-61,14.30,CAD,1,
60-13,14.10,CAD,1,
13-60,14.10,CAD,1,
59-13,8.75,CAD,1,
13-59,8.75,CAD,1,
58-13,15.80,CAD,1,
13-58,15.80,CAD,1,
56-13,14.40,CAD,1,
13-56,14.40,CAD,1,
55-13,22.80,CAD,1,
13-55,22.80,CAD,1,
54-13,21.50,CAD,1,
13-54,21.50,CAD,1,
53-13,20.30,CAD,1,
13-53,20.30,CAD,1,
52-13,18.75,CAD,1,
13-52,18.75,CAD,1,
51-13,17.65,CAD,1,
13-51,17.65,CAD,1,
50-13,14.30,CAD,1,
13-50,14.30,CAD,1,
49-13,28.00,CAD,1,
13-49,28.00,CAD,1,
48-13,24.00,CAD,1,
13-48,24.00,CAD,1,
47-13,21.75,CAD,1,
13-47,21.75,CAD,1,
46-13,18.80,CAD,1,
13-46,18.80,CAD,1,
45-13,17.45,CAD,1,
13-45,17.45,CAD,1,
44-13,16.60,CAD,1,
13-44,16.60,CAD,1,
43-13,19.15,CAD,1,
13-43,19.15,CAD,1,
42-13,18.65,CAD,1,
13-42,18.65,CAD,1,
41-13,17.25,CAD,1,
13-41,17.25,CAD,1,
40-13,5.75,CAD,1,
13-40,5.75,CAD,1,
39-13,21.30,CAD,1,
13-39,21.30,CAD,1,
38-13,20.50,CAD,1,
13-38,20.50,CAD,1,
37-13,19.40,CAD,1,
13-37,19.40,CAD,1,
35-13,17.65,CAD,1,
13-35,17.65,CAD,1,
34-13,16.80,CAD,1,
13-34,16.80,CAD,1,
33-13,11.60,CAD,1,
13-33,11.60,CAD,1,
32-13,9.55,CAD,1,
13-32,9.55,CAD,1,
31-13,8.65,CAD,1,
13-31,8.65,CAD,1,
30-13,25.95,CAD,1,
13-30,25.95,CAD,1,
29-13,22.40,CAD,1,
13-29,22.40,CAD,1,
28-13,20.25,CAD,1,
13-28,20.25,CAD,1,
27-13,17.00,CAD,1,
13-27,17.00,CAD,1,
26-13,15.70,CAD,1,
13-26,15.70,CAD,1,
25-13,8.05,CAD,1,
13-25,8.05,CAD,1,
24-13,6.75,CAD,1,
13-24,6.75,CAD,1,
23-13,11.95,CAD,1,
13-23,11.95,CAD,1,
22-13,12.50,CAD,1,
13-22,12.50,CAD,1,
21-13,6.10,CAD,1,
13-21,6.10,CAD,1,
20-13,6.65,CAD,1,
13-20,6.65,CAD,1,
19-13,11.05,CAD,1,
13-19,11.05,CAD,1,
18-13,9.55,CAD,1,
13-18,9.55,CAD,1,
17-13,9.10,CAD,1,
13-17,9.10,CAD,1,
16-13,5.90,CAD,1,
13-16,5.90,CAD,1,
15-13,4.40,CAD,1,
13-15,4.40,CAD,1,
14-13,4.40,CAD,1,
13-14,4.40,CAD,1,
13-13,4.40,CAD,1,
98-12,14.75,CAD,1,
12-98,14.75,CAD,1,
97-12,18.55,CAD,1,
12-97,18.55,CAD,1,
96-12,17.50,CAD,1,
12-96,17.50,CAD,1,
95-12,17.00,CAD,1,
12-95,17.00,CAD,1,
94-12,16.40,CAD,1,
12-94,16.40,CAD,1,
93-12,15.60,CAD,1,
12-93,15.60,CAD,1,
92-12,14.80,CAD,1,
12-92,14.80,CAD,1,
91-12,14.10,CAD,1,
12-91,14.10,CAD,1,
90-12,13.25,CAD,1,
12-90,13.25,CAD,1,
89-12,13.20,CAD,1,
12-89,13.20,CAD,1,
88-12,16.30,CAD,1,
12-88,16.30,CAD,1,
87-12,14.75,CAD,1,
12-87,14.75,CAD,1,
86-12,16.30,CAD,1,
12-86,16.30,CAD,1,
85-12,14.85,CAD,1,
12-85,14.85,CAD,1,
84-12,18.40,CAD,1,
12-84,18.40,CAD,1,
83-12,16.25,CAD,1,
12-83,16.25,CAD,1,
82-12,13.75,CAD,1,
12-82,13.75,CAD,1,
81-12,13.05,CAD,1,
12-81,13.05,CAD,1,
80-12,10.85,CAD,1,
12-80,10.85,CAD,1,
79-12,5.10,CAD,1,
12-79,5.10,CAD,1,
78-12,14.25,CAD,1,
12-78,14.25,CAD,1,
77-12,11.30,CAD,1,
12-77,11.30,CAD,1,
76-12,17.45,CAD,1,
12-76,17.45,CAD,1,
75-12,16.80,CAD,1,
12-75,16.80,CAD,1,
74-12,15.75,CAD,1,
12-74,15.75,CAD,1,
73-12,14.80,CAD,1,
12-73,14.80,CAD,1,
72-12,14.30,CAD,1,
12-72,14.30,CAD,1,
71-12,14.10,CAD,1,
12-71,14.10,CAD,1,
70-12,13.80,CAD,1,
12-70,13.80,CAD,1,
69-12,20.20,CAD,1,
12-69,20.20,CAD,1,
68-12,19.60,CAD,1,
12-68,19.60,CAD,1,
67-12,18.65,CAD,1,
12-67,18.65,CAD,1,
66-12,18.00,CAD,1,
12-66,18.00,CAD,1,
65-12,16.60,CAD,1,
12-65,16.60,CAD,1,
64-12,15.50,CAD,1,
12-64,15.50,CAD,1,
63-12,14.95,CAD,1,
12-63,14.95,CAD,1,
62-12,14.25,CAD,1,
12-62,14.25,CAD,1,
61-12,13.40,CAD,1,
12-61,13.40,CAD,1,
60-12,13.30,CAD,1,
12-60,13.30,CAD,1,
59-12,5.10,CAD,1,
12-59,5.10,CAD,1,
58-12,14.95,CAD,1,
12-58,14.95,CAD,1,
56-12,13.50,CAD,1,
12-56,13.50,CAD,1,
55-12,22.05,CAD,1,
12-55,22.05,CAD,1,
54-12,20.70,CAD,1,
12-54,20.70,CAD,1,
53-12,19.45,CAD,1,
12-53,19.45,CAD,1,
52-12,17.95,CAD,1,
12-52,17.95,CAD,1,
51-12,16.85,CAD,1,
12-51,16.85,CAD,1,
50-12,13.40,CAD,1,
12-50,13.40,CAD,1,
49-12,28.50,CAD,1,
12-49,28.50,CAD,1,
48-12,24.25,CAD,1,
12-48,24.25,CAD,1,
47-12,22.00,CAD,1,
12-47,22.00,CAD,1,
46-12,18.00,CAD,1,
12-46,18.00,CAD,1,
45-12,16.60,CAD,1,
12-45,16.60,CAD,1,
44-12,15.75,CAD,1,
12-44,15.75,CAD,1,
43-12,18.35,CAD,1,
12-43,18.35,CAD,1,
42-12,17.75,CAD,1,
12-42,17.75,CAD,1,
41-12,16.40,CAD,1,
12-41,16.40,CAD,1,
40-12,5.75,CAD,1,
12-40,5.75,CAD,1,
39-12,12.30,CAD,1,
12-39,12.30,CAD,1,
38-12,19.65,CAD,1,
12-38,19.65,CAD,1,
37-12,18.55,CAD,1,
12-37,18.55,CAD,1,
35-12,16.85,CAD,1,
12-35,16.85,CAD,1,
34-12,15.95,CAD,1,
12-34,15.95,CAD,1,
33-12,11.35,CAD,1,
12-33,11.35,CAD,1,
32-12,9.30,CAD,1,
12-32,9.30,CAD,1,
31-12,11.45,CAD,1,
12-31,11.45,CAD,1,
30-12,25.10,CAD,1,
12-30,25.10,CAD,1,
29-12,21.50,CAD,1,
12-29,21.50,CAD,1,
28-12,19.40,CAD,1,
12-28,19.40,CAD,1,
27-12,16.55,CAD,1,
12-27,16.55,CAD,1,
26-12,15.25,CAD,1,
12-26,15.25,CAD,1,
25-12,8.10,CAD,1,
12-25,8.10,CAD,1,
24-12,9.05,CAD,1,
12-24,9.05,CAD,1,
23-12,7.20,CAD,1,
12-23,7.20,CAD,1,
22-12,6.85,CAD,1,
12-22,6.85,CAD,1,
21-12,6.05,CAD,1,
12-21,6.05,CAD,1,
20-12,4.40,CAD,1,
12-20,4.40,CAD,1,
19-12,9.80,CAD,1,
12-19,9.80,CAD,1,
18-12,10.85,CAD,1,
12-18,10.85,CAD,1,
17-12,10.00,CAD,1,
12-17,10.00,CAD,1,
16-12,9.10,CAD,1,
12-16,9.10,CAD,1,
15-12,6.65,CAD,1,
12-15,6.65,CAD,1,
14-12,5.10,CAD,1,
12-14,5.10,CAD,1,
13-12,4.40,CAD,1,
12-13,4.40,CAD,1,
12-12,4.40,CAD,1,
98-11,13.90,CAD,1,
11-98,13.90,CAD,1,
97-11,17.70,CAD,1,
11-97,17.70,CAD,1,
96-11,16.70,CAD,1,
11-96,16.70,CAD,1,
95-11,16.20,CAD,1,
11-95,16.20,CAD,1,
94-11,15.60,CAD,1,
11-94,15.60,CAD,1,
93-11,14.80,CAD,1,
11-93,14.80,CAD,1,
92-11,13.95,CAD,1,
11-92,13.95,CAD,1,
91-11,13.30,CAD,1,
11-91,13.30,CAD,1,
90-11,12.25,CAD,1,
11-90,12.25,CAD,1,
89-11,12.10,CAD,1,
11-89,12.10,CAD,1,
88-11,15.25,CAD,1,
11-88,15.25,CAD,1,
87-11,13.65,CAD,1,
11-87,13.65,CAD,1,
86-11,15.50,CAD,1,
11-86,15.50,CAD,1,
85-11,16.20,CAD,1,
11-85,16.20,CAD,1,
84-11,19.25,CAD,1,
11-84,19.25,CAD,1,
83-11,17.15,CAD,1,
11-83,17.15,CAD,1,
82-11,14.70,CAD,1,
11-82,14.70,CAD,1,
81-11,13.85,CAD,1,
11-81,13.85,CAD,1,
80-11,11.75,CAD,1,
11-80,11.75,CAD,1,
79-11,4.40,CAD,1,
11-79,4.40,CAD,1,
78-11,13.40,CAD,1,
11-78,13.40,CAD,1,
77-11,10.05,CAD,1,
11-77,10.05,CAD,1,
76-11,16.65,CAD,1,
11-76,16.65,CAD,1,
75-11,16.05,CAD,1,
11-75,16.05,CAD,1,
74-11,14.95,CAD,1,
11-74,14.95,CAD,1,
73-11,13.95,CAD,1,
11-73,13.95,CAD,1,
72-11,13.45,CAD,1,
11-72,13.45,CAD,1,
71-11,13.30,CAD,1,
11-71,13.30,CAD,1,
70-11,13.10,CAD,1,
11-70,13.10,CAD,1,
69-11,19.40,CAD,1,
11-69,19.40,CAD,1,
68-11,18.80,CAD,1,
11-68,18.80,CAD,1,
67-11,17.85,CAD,1,
11-67,17.85,CAD,1,
66-11,17.20,CAD,1,
11-66,17.20,CAD,1,
65-11,15.80,CAD,1,
11-65,15.80,CAD,1,
64-11,14.50,CAD,1,
11-64,14.50,CAD,1,
63-11,14.20,CAD,1,
11-63,14.20,CAD,1,
62-11,13.40,CAD,1,
11-62,13.40,CAD,1,
61-11,12.60,CAD,1,
11-61,12.60,CAD,1,
60-11,12.30,CAD,1,
11-60,12.30,CAD,1,
59-11,4.40,CAD,1,
11-59,4.40,CAD,1,
58-11,14.25,CAD,1,
11-58,14.25,CAD,1,
56-11,12.70,CAD,1,
11-56,12.70,CAD,1,
55-11,21.20,CAD,1,
11-55,21.20,CAD,1,
54-11,19.95,CAD,1,
11-54,19.95,CAD,1,
53-11,18.65,CAD,1,
11-53,18.65,CAD,1,
52-11,17.15,CAD,1,
11-52,17.15,CAD,1,
51-11,16.10,CAD,1,
11-51,16.10,CAD,1,
50-11,12.60,CAD,1,
11-50,12.60,CAD,1,
49-11,29.50,CAD,1,
11-49,29.50,CAD,1,
48-11,25.50,CAD,1,
11-48,25.50,CAD,1,
47-11,23.00,CAD,1,
11-47,23.00,CAD,1,
46-11,17.20,CAD,1,
11-46,17.20,CAD,1,
45-11,15.80,CAD,1,
11-45,15.80,CAD,1,
44-11,14.75,CAD,1,
11-44,14.75,CAD,1,
43-11,17.50,CAD,1,
11-43,17.50,CAD,1,
42-11,17.00,CAD,1,
11-42,17.00,CAD,1,
41-11,15.60,CAD,1,
11-41,15.60,CAD,1,
40-11,4.40,CAD,1,
11-40,4.40,CAD,1,
39-11,12.75,CAD,1,
11-39,12.75,CAD,1,
38-11,18.85,CAD,1,
11-38,18.85,CAD,1,
37-11,17.70,CAD,1,
11-37,17.70,CAD,1,
35-11,16.10,CAD,1,
11-35,16.10,CAD,1,
34-11,15.15,CAD,1,
11-34,15.15,CAD,1,
33-11,12.65,CAD,1,
11-33,12.65,CAD,1,
32-11,9.55,CAD,1,
11-32,9.55,CAD,1,
31-11,6.75,CAD,1,
11-31,6.75,CAD,1,
30-11,24.30,CAD,1,
11-30,24.30,CAD,1,
29-11,20.75,CAD,1,
11-29,20.75,CAD,1,
28-11,18.60,CAD,1,
11-28,18.60,CAD,1,
27-11,17.10,CAD,1,
11-27,17.10,CAD,1,
26-11,15.75,CAD,1,
11-26,15.75,CAD,1,
25-11,6.40,CAD,1,
11-25,6.40,CAD,1,
24-11,9.80,CAD,1,
11-24,9.80,CAD,1,
23-11,7.15,CAD,1,
11-23,7.15,CAD,1,
22-11,6.30,CAD,1,
11-22,6.30,CAD,1,
21-11,5.10,CAD,1,
11-21,5.10,CAD,1,
20-11,4.40,CAD,1,
11-20,4.40,CAD,1,
19-11,9.65,CAD,1,
11-19,9.65,CAD,1,
18-11,11.75,CAD,1,
11-18,11.75,CAD,1,
17-11,11.30,CAD,1,
11-17,11.30,CAD,1,
16-11,10.05,CAD,1,
11-16,10.05,CAD,1,
15-11,9.70,CAD,1,
11-15,9.70,CAD,1,
14-11,8.75,CAD,1,
11-14,8.75,CAD,1,
13-11,7.40,CAD,1,
11-13,7.40,CAD,1,
12-11,4.40,CAD,1,
11-12,4.40,CAD,1,
11-11,4.40,CAD,1,
98-10,13.90,CAD,1,
10-98,13.90,CAD,1,
97-10,17.70,CAD,1,
10-97,17.70,CAD,1,
96-10,16.70,CAD,1,
10-96,16.70,CAD,1,
95-10,16.20,CAD,1,
10-95,16.20,CAD,1,
94-10,15.60,CAD,1,
10-94,15.60,CAD,1,
93-10,14.80,CAD,1,
10-93,14.80,CAD,1,
92-10,13.95,CAD,1,
10-92,13.95,CAD,1,
91-10,13.30,CAD,1,
10-91,13.30,CAD,1,
90-10,12.25,CAD,1,
10-90,12.25,CAD,1,
89-10,12.10,CAD,1,
10-89,12.10,CAD,1,
88-10,15.25,CAD,1,
10-88,15.25,CAD,1,
87-10,13.65,CAD,1,
10-87,13.65,CAD,1,
86-10,15.50,CAD,1,
10-86,15.50,CAD,1,
85-10,16.20,CAD,1,
10-85,16.20,CAD,1,
84-10,19.25,CAD,1,
10-84,19.25,CAD,1,
83-10,17.15,CAD,1,
10-83,17.15,CAD,1,
82-10,14.70,CAD,1,
10-82,14.70,CAD,1,
81-10,13.85,CAD,1,
10-81,13.85,CAD,1,
80-10,11.75,CAD,1,
10-80,11.75,CAD,1,
79-10,4.40,CAD,1,
10-79,4.40,CAD,1,
78-10,13.40,CAD,1,
10-78,13.40,CAD,1,
77-10,10.05,CAD,1,
10-77,10.05,CAD,1,
76-10,16.65,CAD,1,
10-76,16.65,CAD,1,
75-10,16.00,CAD,1,
10-75,16.00,CAD,1,
